action,id,old_charter_id,new_charter_id,amount,payment_date,payment_method,source
unmatched_review_only,23619,18070,,500.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23620,18070,,312.05,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23621,18033,,553.50,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23622,18033,,682.50,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23624,17988,,160.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23625,18070,,500.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23626,18065,,1176.18,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23627,18065,,1229.68,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23631,18065,,774.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23633,18043,,300.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23634,18043,,500.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23635,18043,,553.50,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23636,18065,,478.13,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23637,18065,,300.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23640,18055,,500.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23641,18055,,369.60,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23642,18055,,999.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23643,18055,,1.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23645,18065,,853.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23646,18065,,65.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23647,18065,,300.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23648,18081,,1660.50,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23649,17894,,479.70,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23650,17895,,500.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23651,17902,,500.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23652,17904,,161.43,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23653,17903,,500.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23655,17959,,939.10,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23656,17959,,661.75,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23658,18080,,430.50,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23659,18090,,472.05,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23660,18090,,430.50,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23662,17900,,75.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23663,17900,,179.70,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23664,18091,,2177.10,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23666,17899,,1136.75,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23669,17899,,1118.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23670,17910,,1406.50,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23671,17910,,939.10,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23672,17910,,312.85,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23673,17898,,199.50,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23675,18092,,300.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23676,17896,,599.63,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23679,18103,,500.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23680,18104,,472.50,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23682,18115,,720.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23683,18116,,500.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23684,18113,,808.25,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23688,17892,,9.25,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23689,17892,,400.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23690,17892,,157.50,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23691,18117,,200.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23692,18114,,682.65,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23693,18086,,334.75,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23696,18020,,84.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23697,18085,,271.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23698,18085,,547.50,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23699,18085,,720.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23701,18133,,1137.50,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23702,18132,,500.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23703,18123,,300.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23704,18139,,376.50,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23706,18095,,260.50,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23707,18107,,330.25,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23708,18107,,422.50,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23709,18137,,651.50,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23710,18131,,300.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23711,18131,,183.75,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23712,18130,,479.70,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23713,18133,,420.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23714,18146,,430.50,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23715,18146,,187.72,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23717,18093,,145.75,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23718,18135,,387.45,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23719,18151,,500.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23720,18140,,500.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23722,18123,,634.50,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23723,18129,,99.75,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23728,18061,,339.10,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23729,18097,,219.55,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23730,18098,,500.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23731,18141,,369.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23732,18141,,500.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23735,18149,,1158.25,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23736,18157,,208.75,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23738,18160,,500.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23739,18163,,774.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23740,18164,,900.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23741,18160,,53.50,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23742,18160,,500.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23744,18047,,553.50,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23745,18158,,319.80,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23748,18162,,730.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23749,18162,,90.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23751,18170,,500.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23752,18159,,436.31,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23753,18182,,487.25,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23754,18185,,1738.75,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23758,18183,,500.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23759,18105,,830.25,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23760,18105,,300.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23761,18179,,120.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23762,18149,,200.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23763,18184,,500.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23764,18142,,600.34,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23765,18142,,1648.75,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23766,18142,,600.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23767,18101,,650.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23769,18101,,52.50,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23770,18192,,253.50,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23771,18173,,31.50,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23773,18195,,340.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23774,18195,,500.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23776,18165,,500.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23778,18186,,500.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23779,18186,,791.50,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23780,18204,,1036.75,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23782,18111,,307.31,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23783,18111,,850.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23784,18206,,361.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23785,18179,,69.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23786,18149,,1022.13,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23788,18062,,598.50,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23791,18206,,141.50,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23792,18214,,37.80,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23793,18145,,300.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23794,18145,,110.05,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23795,18145,,451.05,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23797,18177,,700.25,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23798,18177,,230.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23801,18214,,415.13,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23803,18212,,1075.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23804,18212,,504.37,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23805,18208,,500.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23806,18099,,1030.80,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23807,18099,,63.37,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23809,17889,,500.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23810,18169,,204.75,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23811,18169,,583.13,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23812,17889,,500.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23814,18220,,315.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23815,18220,,1116.07,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23818,18221,,500.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23821,18230,,423.15,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23823,18189,,300.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23824,18189,,252.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23825,17909,,345.75,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23826,17909,,300.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23827,17909,,774.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23828,18235,,898.05,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23829,18242,,774.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23831,18152,,450.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23833,18224,,161.25,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23834,18247,,315.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23837,18110,,500.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23838,18032,,448.73,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23839,18032,,500.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23840,18210,,230.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23841,18110,,300.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23842,18110,,895.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23843,18193,,500.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23844,18245,,108.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23845,18102,,89.25,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23846,18102,,513.75,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23847,18249,,359.77,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23848,18246,,232.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23849,18244,,150.00,2025-07-24,bank_transfer,charter_reconciliation_report
