source_file,transaction_date,type,num,name,memo,account,debit,credit,amount
journal 2025.CSV,2013-11-10,Cheque,cash,Co-op Liquor Store,,1090 · Bank Shareholder,0.00,39.85,-39.85
journal 2025.CSV,2013-11-10,Cheque,dd,Tommy Gun,,1010 · Scotia Bank Main,0.00,39.40,-39.40
journal 2025.CSV,2013-11-11,Cheque,cash,Shell Canada Products,,1090 · Bank Shareholder,0.00,46.50,-46.50
journal 2025.CSV,2013-11-11,Cheque,cash,Run'n On Empty.,,1090 · Bank Shareholder,0.00,51.00,-51.00
journal 2025.CSV,2013-11-11,Cheque,Vi4589,Calgary Parking Authority.,,1090 · Bank Shareholder,0.00,18.76,-18.76
journal 2025.CSV,2013-11-11,Cheque,cash,Edmonton Airports,,1090 · Bank Shareholder,0.00,4.00,-4.00
journal 2025.CSV,2013-11-12,Bill Pmt -Cheque,dd,Telus Communications,215958149 4,1010 · Scotia Bank Main,0.00,1767.13,-1767.13
journal 2025.CSV,2013-11-12,Cheque,dd7407,Real Canadian Liquor Store,,1090 · Bank Shareholder,0.00,54.73,-54.73
journal 2025.CSV,2013-11-12,Cheque,dd,Bank Charges & Interest,,1010 · Scotia Bank Main,0.00,42.50,-42.50
journal 2025.CSV,2013-11-12,Cheque,cash,Run'n On Empty.,,1090 · Bank Shareholder,0.00,40.50,-40.50
journal 2025.CSV,2013-11-12,Cheque,cash,Run'n On Empty.,,1090 · Bank Shareholder,0.00,32.00,-32.00
journal 2025.CSV,2013-11-12,Bill,12565,Automotive Universe,,2000 · Accounts Payable,0.00,608.97,-608.97
journal 2025.CSV,2013-11-13,Cheque,Vi3983,Mr Suds,,1090 · Bank Shareholder,0.00,13.00,-13.00
journal 2025.CSV,2013-11-13,Cheque,AMEX1006,Esso,,1090 · Bank Shareholder,0.00,57.00,-57.00
journal 2025.CSV,2013-11-14,Cheque,dd,Esso,,1010 · Scotia Bank Main,0.00,83.01,-83.01
journal 2025.CSV,2013-11-14,Cheque,w/d,Paul Richard (v),,1010 · Scotia Bank Main,0.00,1600.00,-1600.00
journal 2025.CSV,2013-11-14,Cheque,cash,Mr Suds,,1090 · Bank Shareholder,0.00,32.00,-32.00
journal 2025.CSV,2013-11-14,Cheque,cash,Petro Canada,,1090 · Bank Shareholder,0.00,20.00,-20.00
journal 2025.CSV,2013-11-14,Cheque,cash,Run'n On Empty.,,1090 · Bank Shareholder,0.00,56.60,-56.60
journal 2025.CSV,2013-11-14,Cheque,cash,Run'n On Empty.,,1090 · Bank Shareholder,0.00,34.00,-34.00
journal 2025.CSV,2013-11-14,Cheque,cash,Red Lobster,,1090 · Bank Shareholder,0.00,38.35,-38.35
journal 2025.CSV,2013-11-15,Cheque,w/d,Paul Richard (v),,1010 · Scotia Bank Main,0.00,750.00,-750.00
journal 2025.CSV,2013-11-15,Cheque,dd,Fas Gas Plus,,1010 · Scotia Bank Main,0.00,64.01,-64.01
journal 2025.CSV,2013-11-15,Cheque,dd,Mongolie Grill,,1010 · Scotia Bank Main,0.00,74.58,-74.58
journal 2025.CSV,2013-11-15,Cheque,dd,Chase Paymentech,,1010 · Scotia Bank Main,0.00,1027.16,-1027.16
journal 2025.CSV,2013-11-15,Cheque,dd,Liquor Barn,,1010 · Scotia Bank Main,0.00,378.50,-378.50
journal 2025.CSV,2013-11-15,Cheque,dd,Bank Charges & Interest,,1010 · Scotia Bank Main,0.00,42.50,-42.50
journal 2025.CSV,2013-11-15,Cheque,dd,Heffner Lexus Toyota,,1010 · Scotia Bank Main,0.00,738.41,-738.41
journal 2025.CSV,2013-11-15,Cheque,Vi3983,Flying J,,1090 · Bank Shareholder,0.00,60.00,-60.00
journal 2025.CSV,2013-11-16,Cheque,cash,Liquor Barn,,1090 · Bank Shareholder,0.00,25.70,-25.70
journal 2025.CSV,2013-11-16,Credit Card Charge,4644,,,2310 · RBC Visa 9016 - No Rec,0.00,1464.00,-1464.00
journal 2025.CSV,2013-11-16,Cheque,cash,Run'n On Empty.,,1090 · Bank Shareholder,0.00,43.60,-43.60
journal 2025.CSV,2013-11-16,Cheque,cash,Red Lobster,,1090 · Bank Shareholder,0.00,21.30,-21.30
journal 2025.CSV,2013-11-16,Cheque,cash,Liquor Barn,,1090 · Bank Shareholder,0.00,54.90,-54.90
journal 2025.CSV,2013-11-17,Bill,2197864973 111713,Telus Communications,,2000 · Accounts Payable,0.00,82.95,-82.95
journal 2025.CSV,2013-11-17,Cheque,cash,Run'n On Empty.,,1090 · Bank Shareholder,0.00,113.00,-113.00
journal 2025.CSV,2013-11-17,Cheque,cash,Run'n On Empty.,,1090 · Bank Shareholder,0.00,51.60,-51.60
journal 2025.CSV,2013-11-17,Bill,2159581494 111713,Telus Communications,,2000 · Accounts Payable,0.00,1653.40,-1653.40
journal 2025.CSV,2013-11-17,Cheque,cash,Liquor Depot,,1090 · Bank Shareholder,0.00,80.35,-80.35
journal 2025.CSV,2013-11-18,Cheque,cash,Run'n On Empty.,,1090 · Bank Shareholder,0.00,35.00,-35.00
journal 2025.CSV,2013-11-18,Cheque,dd,Bank Charges & Interest,,1010 · Scotia Bank Main,0.00,85.00,-85.00
journal 2025.CSV,2013-11-19,Bill,484000872 111913,Rogers,,2000 · Accounts Payable,0.00,684.33,-684.33
journal 2025.CSV,2013-11-19,Cheque,Vi3983,Woody's RV World,,1090 · Bank Shareholder,0.00,4.15,-4.15
journal 2025.CSV,2013-11-19,Bill,19441209,WCB,,2000 · Accounts Payable,0.00,3652.19,-3652.19
journal 2025.CSV,2013-11-19,Bill Pmt -Cheque,269,Fibrenew,,1010 · Scotia Bank Main,0.00,1706.25,-1706.25
journal 2025.CSV,2013-11-19,Cheque,cash,Mr Suds,,1090 · Bank Shareholder,0.00,9.00,-9.00
journal 2025.CSV,2013-11-19,Cheque,Vi3983,PartsSource,,1090 · Bank Shareholder,0.00,147.69,-147.69
journal 2025.CSV,2013-11-20,Cheque,dd,Equity Premium Finance,,1010 · Scotia Bank Main,0.00,1157.94,-1157.94
journal 2025.CSV,2013-11-20,Credit Card Charge,4671,Finance Charges,,2300 · Capital One Mastercard 9853,0.00,50.61,-50.61
journal 2025.CSV,2013-11-20,Cheque,dd,Bank Charges & Interest,,1010 · Scotia Bank Main,0.00,5.00,-5.00
journal 2025.CSV,2013-11-20,Credit Card Charge,4670,Finance Charges,,2300 · Capital One Mastercard 9853,0.00,29.00,-29.00
journal 2025.CSV,2013-11-20,Cheque,dd,Staples,,1010 · Scotia Bank Main,0.00,82.03,-82.03
journal 2025.CSV,2013-11-21,Bill,MISSING,Full Spectrum,,2000 · Accounts Payable,0.00,646.96,-646.96
journal 2025.CSV,2013-11-21,Cheque,cash,Run'n On Empty.,,1090 · Bank Shareholder,0.00,56.40,-56.40
journal 2025.CSV,2013-11-21,Bill Pmt -Cheque,271,Full Spectrum,,1010 · Scotia Bank Main,0.00,646.96,-646.96
journal 2025.CSV,2013-11-21,Cheque,dd,Liquor Barn,,1010 · Scotia Bank Main,0.00,299.13,-299.13
journal 2025.CSV,2013-11-22,Cheque,cash,Save On Foods,,1090 · Bank Shareholder,0.00,29.55,-29.55
journal 2025.CSV,2013-11-22,Cheque,cash,Shell Canada Products,,1090 · Bank Shareholder,0.00,61.95,-61.95
journal 2025.CSV,2013-11-22,Cheque,cash,Petro Canada,,1090 · Bank Shareholder,0.00,30.00,-30.00
journal 2025.CSV,2013-11-22,Cheque,cash,Save On Foods,,1090 · Bank Shareholder,0.00,13.80,-13.80
journal 2025.CSV,2013-11-22,Cheque,dd,Liquor Barn,,1010 · Scotia Bank Main,0.00,150.01,-150.01
journal 2025.CSV,2013-11-22,Cheque,dd,Esso,,1010 · Scotia Bank Main,0.00,72.00,-72.00
journal 2025.CSV,2013-11-22,Cheque,cash,Centex,,1090 · Bank Shareholder,0.00,60.00,-60.00
journal 2025.CSV,2013-11-22,Cheque,dd,Walmart,,1010 · Scotia Bank Main,0.00,37.62,-37.62
journal 2025.CSV,2013-11-22,Cheque,w/d,Paul Richard (v),,1010 · Scotia Bank Main,0.00,700.00,-700.00
journal 2025.CSV,2013-11-22,Cheque,cash,Save On Foods,,1090 · Bank Shareholder,0.00,34.65,-34.65
journal 2025.CSV,2013-11-23,Cheque,cash,Mr Suds,,1090 · Bank Shareholder,0.00,9.00,-9.00
journal 2025.CSV,2013-11-23,Cheque,MC2236,Co-op,,1090 · Bank Shareholder,0.00,53.39,-53.39
journal 2025.CSV,2013-11-23,Cheque,dd4453,Floral Expressions,,1090 · Bank Shareholder,0.00,42.00,-42.00
journal 2025.CSV,2013-11-23,Cheque,dd,Centex,,1010 · Scotia Bank Main,0.00,54.50,-54.50
journal 2025.CSV,2013-11-23,Cheque,cash,Edmonton Airports,,1090 · Bank Shareholder,0.00,4.00,-4.00
journal 2025.CSV,2013-11-23,Cheque,cash,Mr Suds,,1090 · Bank Shareholder,0.00,12.00,-12.00
journal 2025.CSV,2013-11-23,Cheque,cash,Centex,,1090 · Bank Shareholder,0.00,60.00,-60.00
journal 2025.CSV,2013-11-23,Cheque,cash,Liquor Depot,,1090 · Bank Shareholder,0.00,48.05,-48.05
journal 2025.CSV,2013-11-23,Cheque,cash,Centex,,1090 · Bank Shareholder,0.00,63.10,-63.10
journal 2025.CSV,2013-11-23,Cheque,cash,Mr Suds,,1090 · Bank Shareholder,0.00,6.00,-6.00
journal 2025.CSV,2013-11-23,Cheque,Vi4589,Best Buy,,1090 · Bank Shareholder,0.00,29.39,-29.39
journal 2025.CSV,2013-11-23,Cheque,Vi4589,Express 24,,1090 · Bank Shareholder,0.00,36.50,-36.50
journal 2025.CSV,2013-11-23,Cheque,cash,Run'n On Empty.,,1090 · Bank Shareholder,0.00,100.00,-100.00
journal 2025.CSV,2013-11-24,Bill,23636454 112413,Telus Mobility,,2000 · Accounts Payable,0.00,99.56,-99.56
journal 2025.CSV,2013-11-24,Cheque,cash,Run'n On Empty.,,1090 · Bank Shareholder,0.00,40.00,-40.00
journal 2025.CSV,2013-11-25,Credit Card Charge,4645,Finance Charges,,2310 · RBC Visa 9016 - No Rec,0.00,205.03,-205.03
journal 2025.CSV,2013-11-25,Bill,70813,IP Fabrications Ltd.,,2000 · Accounts Payable,0.00,892.50,-892.50
journal 2025.CSV,2013-11-25,Cheque,Vi6233,Calgary Parking Authority.,,1090 · Bank Shareholder,0.00,17.99,-17.99
journal 2025.CSV,2013-11-25,Bill,10057,Community Networking Solutions,,2000 · Accounts Payable,0.00,1359.75,-1359.75
journal 2025.CSV,2013-11-26,Bill Pmt -Cheque,dd,Telus Communications,215958149 4,1010 · Scotia Bank Main,0.00,556.68,-556.68
journal 2025.CSV,2013-11-26,Bill Pmt -Cheque,dd,Telus Communications,215958149 4,1010 · Scotia Bank Main,0.00,701.41,-701.41
journal 2025.CSV,2013-11-26,Cheque,cash,Run'n On Empty.,,1090 · Bank Shareholder,0.00,40.20,-40.20
journal 2025.CSV,2013-11-26,Cheque,dd,Fas Gas Plus,,1010 · Scotia Bank Main,0.00,61.00,-61.00
journal 2025.CSV,2013-11-26,Cheque,AMEX1006,Home Depot,,1090 · Bank Shareholder,0.00,12.47,-12.47
journal 2025.CSV,2013-11-26,Cheque,dd,Flying J,,1010 · Scotia Bank Main,0.00,156.00,-156.00
journal 2025.CSV,2013-11-26,Cheque,dd,Cash Store,,1010 · Scotia Bank Main,0.00,363.75,-363.75
journal 2025.CSV,2013-11-27,Cheque,cash,Run'n On Empty.,,1090 · Bank Shareholder,0.00,48.00,-48.00
journal 2025.CSV,2013-11-27,Cheque,cash,Co-op,,1090 · Bank Shareholder,0.00,100.00,-100.00
journal 2025.CSV,2013-11-27,Cheque,cash,Centex,,1090 · Bank Shareholder,0.00,46.10,-46.10
journal 2025.CSV,2013-11-27,Cheque,dd,"Berglund, Louise",,1010 · Scotia Bank Main,0.00,500.00,-500.00
journal 2025.CSV,2013-11-27,Bill Pmt -Cheque,dd,Choice Auto Electric Ltd.,,1010 · Scotia Bank Main,0.00,562.57,-562.57
journal 2025.CSV,2013-11-27,Bill,89205,Choice Auto Electric Ltd.,,2000 · Accounts Payable,0.00,241.71,-241.71
journal 2025.CSV,2013-11-27,Bill,89206,Choice Auto Electric Ltd.,,2000 · Accounts Payable,0.00,320.86,-320.86
journal 2025.CSV,2013-11-27,Cheque,dd,Heffner Lexus Toyota,,1010 · Scotia Bank Main,0.00,914.88,-914.88
journal 2025.CSV,2013-11-27,Cheque,dd,Heffner Lexus Toyota,,1010 · Scotia Bank Main,0.00,1925.50,-1925.50
journal 2025.CSV,2013-11-27,Cheque,dd,Heffner Lexus Toyota,,1010 · Scotia Bank Main,0.00,2550.25,-2550.25
journal 2025.CSV,2013-11-27,Cheque,w/d,Paul Richard (v),,1010 · Scotia Bank Main,0.00,300.00,-300.00
journal 2025.CSV,2013-11-27,Bill Pmt -Cheque,dd,Telus Mobility,,1010 · Scotia Bank Main,0.00,231.34,-231.34
journal 2025.CSV,2013-11-28,Cheque,cash,Super Clean Car Wash,,1090 · Bank Shareholder,0.00,9.00,-9.00
journal 2025.CSV,2013-11-28,Cheque,cash,Safeway,,1090 · Bank Shareholder,0.00,17.95,-17.95
journal 2025.CSV,2013-11-28,Cheque,cash,Run'n On Empty.,,1090 · Bank Shareholder,0.00,45.40,-45.40
journal 2025.CSV,2013-11-28,Cheque,cash,Fas Gas Plus,,1090 · Bank Shareholder,0.00,35.00,-35.00
journal 2025.CSV,2013-11-29,Cheque,AMEX1006,Esso,,1090 · Bank Shareholder,0.00,18.01,-18.01
journal 2025.CSV,2013-11-29,Cheque,cash,Mr Suds,,1090 · Bank Shareholder,0.00,4.80,-4.80
journal 2025.CSV,2013-11-29,Credit Card Charge,4646,North West Motors Ltd,,2310 · RBC Visa 9016 - No Rec,0.00,1191.75,-1191.75
journal 2025.CSV,2013-11-29,Cheque,dd,Bank Charges & Interest,Service Charge,1000 · CIBC Bank 1615,0.00,109.56,-109.56
journal 2025.CSV,2013-11-29,Cheque,dd,Bank Charges & Interest,,1010 · Scotia Bank Main,0.00,125.95,-125.95
journal 2025.CSV,2013-11-29,Bill Pmt -Cheque,272,Full Spectrum,,1010 · Scotia Bank Main,0.00,3805.23,-3805.23
journal 2025.CSV,2013-11-29,Cheque,cash,Liquor Barn,,1090 · Bank Shareholder,0.00,49.65,-49.65
journal 2025.CSV,2013-11-29,Cheque,dd,Petro Canada,,1010 · Scotia Bank Main,0.00,68.03,-68.03
journal 2025.CSV,2013-11-29,Cheque,cash,Fas Gas Plus,,1090 · Bank Shareholder,0.00,58.00,-58.00
journal 2025.CSV,2013-11-29,Bill Pmt -Cheque,273,Community Networking Solutions,,1010 · Scotia Bank Main,0.00,1359.75,-1359.75
journal 2025.CSV,2013-11-29,Cheque,dd3709,Co-op,,1090 · Bank Shareholder,0.00,41.00,-41.00
journal 2025.CSV,2013-11-29,Bill,MISSING,Full Spectrum,,2000 · Accounts Payable,0.00,3805.23,-3805.23
journal 2025.CSV,2013-11-30,Bill,5286,Fibrenew,,2000 · Accounts Payable,0.00,1706.25,-1706.25
journal 2025.CSV,2013-11-30,Deposit,5232,,Deposit,1010 · Scotia Bank Main,28143.26,0.00,28143.26
journal 2025.CSV,2013-11-30,Cheque,cash,Run'n On Empty.,,1090 · Bank Shareholder,0.00,43.00,-43.00
journal 2025.CSV,2013-11-30,Cheque,cash,Run'n On Empty.,,1090 · Bank Shareholder,0.00,64.00,-64.00
journal 2025.CSV,2013-11-30,Cheque,cash,McDonald's,,1090 · Bank Shareholder,0.00,14.75,-14.75
journal 2025.CSV,2013-11-30,Cheque,cash,Liquor Barn,,1090 · Bank Shareholder,0.00,48.15,-48.15
journal 2025.CSV,2013-11-30,Cheque,cash,Safeway,,1090 · Bank Shareholder,0.00,4.30,-4.30
journal 2025.CSV,2013-11-30,Cheque,cash,Run'n On Empty.,,1090 · Bank Shareholder,0.00,21.55,-21.55
journal 2025.CSV,2013-11-30,Cheque,AMEX1006,Fas Gas Plus,,1090 · Bank Shareholder,0.00,26.01,-26.01
journal 2025.CSV,2013-11-30,Cheque,dd3422,Centex,,1090 · Bank Shareholder,0.00,81.85,-81.85
journal 2025.CSV,2013-11-30,Cheque,cash,Family Mart,,1090 · Bank Shareholder,0.00,50.00,-50.00
journal 2025.CSV,2013-11-30,Cheque,cash,Tilted Kilt,,1090 · Bank Shareholder,0.00,17.35,-17.35
journal 2025.CSV,2013-11-30,Bill,SI00072,Kirk's Tire (Red Deer) Ltd.,,2000 · Accounts Payable,0.00,63.87,-63.87
journal 2025.CSV,2013-11-30,Bill,5274,Fibrenew,,2000 · Accounts Payable,0.00,222.11,-222.11
journal 2025.CSV,2013-11-30,Bill,62457,Big 105,,2000 · Accounts Payable,0.00,630.00,-630.00
journal 2025.CSV,2013-12-01,Cheque,cash,Canadian Tire.,,1090 · Bank Shareholder,0.00,112.25,-112.25
journal 2025.CSV,2013-12-01,Cheque,cash,Run'n On Empty.,,1090 · Bank Shareholder,0.00,59.45,-59.45
journal 2025.CSV,2013-12-02,Cheque,dd,Bank Charges & Interest,,1010 · Scotia Bank Main,0.00,5.00,-5.00
journal 2025.CSV,2013-12-02,Cheque,dd,Chase Paymentech,,1010 · Scotia Bank Main,0.00,418.86,-418.86
journal 2025.CSV,2013-12-02,Cheque,cash,Esso,,1090 · Bank Shareholder,0.00,84.00,-84.00
journal 2025.CSV,2013-12-02,Cheque,cash,Mac's,,1090 · Bank Shareholder,0.00,43.35,-43.35
journal 2025.CSV,2013-12-02,Cheque,cash,Esso,,1090 · Bank Shareholder,0.00,74.05,-74.05
journal 2025.CSV,2013-12-03,Cheque,cash,Tim Horton's,,1090 · Bank Shareholder,0.00,15.40,-15.40
journal 2025.CSV,2013-12-03,Cheque,cash,Smitty's Family Restaurant,,1090 · Bank Shareholder,0.00,23.00,-23.00
journal 2025.CSV,2013-12-03,Cheque,dd,Bank Charges & Interest,,1010 · Scotia Bank Main,0.00,170.00,-170.00
journal 2025.CSV,2013-12-03,Cheque,cash,Husky,,1090 · Bank Shareholder,0.00,40.00,-40.00
journal 2025.CSV,2013-12-03,Cheque,cash,Fas Gas Plus,,1090 · Bank Shareholder,0.00,21.00,-21.00
journal 2025.CSV,2013-12-03,Cheque,274,Tammy Pettitt,,1010 · Scotia Bank Main,0.00,1458.88,-1458.88
journal 2025.CSV,2013-12-03,Cheque,cash,Run'n On Empty.,,1090 · Bank Shareholder,0.00,100.00,-100.00
journal 2025.CSV,2013-12-04,Cheque,cash,Mr Suds,,1090 · Bank Shareholder,0.00,15.00,-15.00
journal 2025.CSV,2013-12-04,Cheque,277,Larry Taylor,,1010 · Scotia Bank Main,0.00,733.68,-733.68
journal 2025.CSV,2013-12-04,Cheque,279,Jesse Gordon,,1010 · Scotia Bank Main,0.00,1762.90,-1762.90
journal 2025.CSV,2013-12-04,Cheque,276,Jeff Brill,,1010 · Scotia Bank Main,0.00,632.84,-632.84
journal 2025.CSV,2013-12-04,Cheque,cash,Run'n On Empty.,,1090 · Bank Shareholder,0.00,33.00,-33.00
journal 2025.CSV,2013-12-04,Cheque,dd,Esso,,1010 · Scotia Bank Main,0.00,140.03,-140.03
journal 2025.CSV,2013-12-04,Cheque,275,Jonathan Korsh,,1010 · Scotia Bank Main,0.00,948.46,-948.46
journal 2025.CSV,2013-12-04,Cheque,280,Douglas Redmond,,1010 · Scotia Bank Main,0.00,1910.96,-1910.96
journal 2025.CSV,2013-12-04,Cheque,282,Jeannie Shillington,,1010 · Scotia Bank Main,0.00,1210.95,-1210.95
journal 2025.CSV,2013-12-04,Cheque,278,Stephen Meek,,1010 · Scotia Bank Main,0.00,1876.76,-1876.76
journal 2025.CSV,2013-12-04,Cheque,dd,Fas Gas Plus,,1010 · Scotia Bank Main,0.00,65.70,-65.70
journal 2025.CSV,2013-12-04,Cheque,281,Paul Mansell,,1010 · Scotia Bank Main,0.00,941.09,-941.09
journal 2025.CSV,2013-12-05,Cheque,AMEX1006,Liquor Barn,,1090 · Bank Shareholder,0.00,24.98,-24.98
journal 2025.CSV,2013-12-05,Cheque,dd,Money Mart,,1010 · Scotia Bank Main,0.00,140.00,-140.00
journal 2025.CSV,2013-12-05,Cheque,cash,7-11,,1090 · Bank Shareholder,0.00,100.00,-100.00
journal 2025.CSV,2013-12-05,Cheque,cash,Liquor Barn,,1090 · Bank Shareholder,0.00,1.65,-1.65
journal 2025.CSV,2013-12-05,Cheque,cash,Liquor Barn,,1090 · Bank Shareholder,0.00,24.85,-24.85
journal 2025.CSV,2013-12-06,Cheque,cash,Esso,,1090 · Bank Shareholder,0.00,81.20,-81.20
journal 2025.CSV,2013-12-06,Cheque,cash,Fas Gas Plus,,1090 · Bank Shareholder,0.00,28.50,-28.50
journal 2025.CSV,2013-12-06,Cheque,dd,"Berglund, Louise",,1010 · Scotia Bank Main,0.00,550.00,-550.00
journal 2025.CSV,2013-12-06,Bill,37094,Carriage Auto Upholstery,Original Date 12/09/11,2000 · Accounts Payable,0.00,5040.00,-5040.00
journal 2025.CSV,2013-12-06,Bill Pmt -Cheque,cash,Carriage Auto Upholstery,Original Date 12/09/11,1090 · Bank Shareholder,0.00,3500.00,-3500.00
journal 2025.CSV,2013-12-06,Cheque,AMEX1006,Centex,,1090 · Bank Shareholder,0.00,30.01,-30.01
journal 2025.CSV,2013-12-06,Cheque,AMEX1006,Fas Gas Plus,,1090 · Bank Shareholder,0.00,16.01,-16.01
journal 2025.CSV,2013-12-06,Cheque,cash,Run'n On Empty.,,1090 · Bank Shareholder,0.00,40.15,-40.15
journal 2025.CSV,2013-12-06,Cheque,w/d,Paul Richard (v),,1010 · Scotia Bank Main,0.00,400.00,-400.00
journal 2025.CSV,2013-12-06,Cheque,dd,Princess Auto,,1010 · Scotia Bank Main,0.00,41.99,-41.99
journal 2025.CSV,2013-12-06,Cheque,dd,Fas Gas Plus,,1010 · Scotia Bank Main,0.00,142.00,-142.00
journal 2025.CSV,2013-12-06,Cheque,Vi6233,Calgary Parking Authority.,,1090 · Bank Shareholder,0.00,35.97,-35.97
journal 2025.CSV,2013-12-06,Cheque,cash,Burnt Lake Liquor Store,,1090 · Bank Shareholder,0.00,39.00,-39.00
journal 2025.CSV,2013-12-06,Cheque,cash,Co-op,,1090 · Bank Shareholder,0.00,44.30,-44.30
journal 2025.CSV,2013-12-07,Cheque,dd,Walmart,,1010 · Scotia Bank Main,0.00,49.23,-49.23
journal 2025.CSV,2013-12-07,Cheque,dd,Fas Gas Plus,,1010 · Scotia Bank Main,0.00,45.00,-45.00
journal 2025.CSV,2013-12-07,Cheque,Vi3983,Fas Gas Plus,,1090 · Bank Shareholder,0.00,22.00,-22.00
journal 2025.CSV,2013-12-07,Cheque,csah,Liquor Barn,,1090 · Bank Shareholder,0.00,25.40,-25.40
journal 2025.CSV,2013-12-07,Cheque,cash,Run'n On Empty.,,1090 · Bank Shareholder,0.00,46.00,-46.00
journal 2025.CSV,2013-12-07,Cheque,cash,Run'n On Empty.,,1090 · Bank Shareholder,0.00,51.00,-51.00
journal 2025.CSV,2013-12-08,Cheque,cash,Centex,,1090 · Bank Shareholder,0.00,69.00,-69.00
journal 2025.CSV,2013-12-08,Cheque,cash,Run'n On Empty.,,1090 · Bank Shareholder,0.00,56.00,-56.00
journal 2025.CSV,2013-12-08,Cheque,cash,Run'n On Empty.,,1090 · Bank Shareholder,0.00,41.00,-41.00
journal 2025.CSV,2013-12-08,Cheque,cash,Fas Gas Plus,,1090 · Bank Shareholder,0.00,26.00,-26.00
journal 2025.CSV,2013-12-08,Cheque,cash,Run'n On Empty.,,1090 · Bank Shareholder,0.00,44.00,-44.00
journal 2025.CSV,2013-12-09,Cheque,dd,Bank Charges & Interest,,1010 · Scotia Bank Main,0.00,1.50,-1.50
journal 2025.CSV,2013-12-09,Cheque,dd,Cooperators CSI,,1010 · Scotia Bank Main,0.00,128.33,-128.33
journal 2025.CSV,2013-12-09,Cheque,dd,Heffner Lexus Toyota,,1010 · Scotia Bank Main,0.00,889.87,-889.87
journal 2025.CSV,2013-12-09,Cheque,w/d,Paul Richard (v),,1010 · Scotia Bank Main,0.00,202.00,-202.00
journal 2025.CSV,2013-12-09,Cheque,dd,Capital One MC,5457 5676 3437 4347,1010 · Scotia Bank Main,0.00,650.00,-650.00
journal 2025.CSV,2013-12-09,Bill Pmt -Cheque,cash,Choice Auto Electric Ltd.,,1090 · Bank Shareholder,0.00,9.87,-9.87
journal 2025.CSV,2013-12-09,Bill,89354,Choice Auto Electric Ltd.,,2000 · Accounts Payable,0.00,9.87,-9.87
journal 2025.CSV,2013-12-09,Cheque,Vi4589,Calgary Parking Authority.,,1090 · Bank Shareholder,0.00,6.00,-6.00
journal 2025.CSV,2013-12-09,Cheque,AMEX1006,Home Depot,,1090 · Bank Shareholder,0.00,6.17,-6.17
journal 2025.CSV,2013-12-09,Cheque,cash,Tony Romas,,1090 · Bank Shareholder,0.00,40.95,-40.95
journal 2025.CSV,2013-12-09,Cheque,cash,Doormasters Inc,,1090 · Bank Shareholder,0.00,15.22,-15.22
journal 2025.CSV,2013-12-10,Cheque,dd,Ace Truck,,1010 · Scotia Bank Main,0.00,2720.04,-2720.04
journal 2025.CSV,2013-12-10,Bill Pmt -Cheque,dd,Automotive Universe,,1010 · Scotia Bank Main,0.00,1043.11,-1043.11
journal 2025.CSV,2013-12-10,Bill,2551215290 121013,Telus Communications,,2000 · Accounts Payable,0.00,100.47,-100.47
journal 2025.CSV,2013-12-10,Cheque,cash,Run'n On Empty.,,1090 · Bank Shareholder,0.00,37.00,-37.00
journal 2025.CSV,2013-12-11,Cheque,w/d,Paul Richard (v),,1010 · Scotia Bank Main,0.00,200.00,-200.00
journal 2025.CSV,2013-12-11,Cheque,cash,Flying J,,1090 · Bank Shareholder,0.00,39.50,-39.50
journal 2025.CSV,2013-12-11,Cheque,cash,Super Clean Car Wash,,1090 · Bank Shareholder,0.00,8.00,-8.00
journal 2025.CSV,2013-12-11,Cheque,cash,Liquor Barn,,1090 · Bank Shareholder,0.00,330.80,-330.80
journal 2025.CSV,2013-12-11,Cheque,dd,Fas Gas Plus,,1010 · Scotia Bank Main,0.00,151.00,-151.00
journal 2025.CSV,2013-12-11,Bill,1432,Tire Garage,,2000 · Accounts Payable,0.00,673.05,-673.05
journal 2025.CSV,2013-12-12,Cheque,cash,Shell Canada Products,,1090 · Bank Shareholder,0.00,35.00,-35.00
journal 2025.CSV,2013-12-12,Bill Pmt -Cheque,dd,Tire Garage,,1010 · Scotia Bank Main,0.00,673.05,-673.05
journal 2025.CSV,2013-12-13,Cheque,dd,Liquor Barn,,1010 · Scotia Bank Main,0.00,863.37,-863.37
journal 2025.CSV,2013-12-13,Cheque,cash,Liquor Barn,,1090 · Bank Shareholder,0.00,40.00,-40.00
journal 2025.CSV,2013-12-13,Cheque,Vi,Run'n On Empty.,,1090 · Bank Shareholder,0.00,156.50,-156.50
journal 2025.CSV,2013-12-13,Cheque,dd3709,Esso,,1090 · Bank Shareholder,0.00,72.00,-72.00
journal 2025.CSV,2013-12-13,Cheque,cash,Safeway,,1090 · Bank Shareholder,0.00,58.00,-58.00
journal 2025.CSV,2013-12-13,Cheque,dd,Fas Gas Plus,,1010 · Scotia Bank Main,0.00,50.00,-50.00
journal 2025.CSV,2013-12-14,Cheque,cash,Run'n On Empty.,,1090 · Bank Shareholder,0.00,63.00,-63.00
journal 2025.CSV,2013-12-14,Cheque,cash,Curvy Bottle Liquor Store,,1090 · Bank Shareholder,0.00,74.95,-74.95
journal 2025.CSV,2013-12-14,Cheque,cash,Co-op,,1090 · Bank Shareholder,0.00,32.00,-32.00
journal 2025.CSV,2013-12-14,Cheque,cash,Super Clean Car Wash,,1090 · Bank Shareholder,0.00,9.00,-9.00
