FULL RECEIPTS REPORT FOR 2019 (All Columns, Including Nulls)
========================================================================================================================
id	source_system	source_reference	receipt_date	vendor_name	description	currency	gross_amount	gst_amount	net_amount	expense_account	payment_method	validation_status	validation_reason	event_batch_id	source_hash	created_at
293	quickbooks_csv	293	2019-01-05	R.E BRIGLEY & SONS LTC		CAD	40.00	1.90	38.10	OTHER_EXPENSE	Cash	POSTED	NULL	308	7401aa28575a48a3b41d070e5d188734d5b56f28e4c9f66c1d12d701c53f3c6c	2025-09-14 16:52:48.101950-06:00
214	quickbooks_csv	214	2019-04-24	R.E BRIGLEY & SONS LTC		CAD	50.00	2.38	47.62	OTHER_EXPENSE	Cash	POSTED	NULL	230	1e178485bdeb08bd0700adbf2a0a7d52c4a911c4cfda56eb1fe9c0aef3cdc92d	2025-09-14 16:52:48.101950-06:00
215	quickbooks_csv	215	2019-05-01	R.E BRIGLEY & SONS LTC		CAD	40.00	1.90	38.10	OTHER_EXPENSE	Cash	POSTED	NULL	231	4394bddce008a8c6f09cdb1a30d100ce68216d919d6319adaec6342744b7e283	2025-09-14 16:52:48.101950-06:00
243	quickbooks_csv	243	2019-10-11	R.E BRIGLEY & SONS LTC		CAD	50.00	2.38	47.62	OTHER_EXPENSE	Cash	POSTED	NULL	259	fd2041aa46fc7c4b7b6f8b345e2b5c338822d048900ed5ebc4c7f25d094f5ec4	2025-09-14 16:52:48.101950-06:00
577	quickbooks_csv	578	2019-11-09	RCMP		CAD	50.00	2.38	47.62	OTHER_EXPENSE	NULL	POSTED	NULL	592	ece497b2d2cf32cd05a8bae2b9f74fba21b385b295558bd89d7dc4704e6f5416	2025-09-14 16:52:48.101950-06:00
281	quickbooks_csv	281	2019-07-10	REAL CANADIAN SUPER STORE		CAD	278.70	13.27	265.43	OTHER_EXPENSE	Card	POSTED	NULL	296	daf9955bc7b08fd797340b8ee4165859ad31eda34e72f2faccd4c2e44371b005	2025-09-14 16:52:48.101950-06:00
276	quickbooks_csv	276	2019-02-17	REAL CANADIAN SUPERSTORE		CAD	96.47	4.59	91.88	OTHER_EXPENSE	Cash	POSTED	NULL	291	77196c398e5256f4a25a4565ff5ad6998e3510693a8a91595a00b9c5a0168813	2025-09-14 16:52:48.101950-06:00
273	quickbooks_csv	273	2019-02-24	RED DEER		CAD	205.88	9.80	196.08	OTHER_EXPENSE	Debit	POSTED	NULL	288	550905686c480cb5e920edb7e85ca51a3be3211a2c2a51b34e462fbcdc1c1e4d	2025-09-14 16:52:48.101950-06:00
280	quickbooks_csv	280	2019-04-26	RED DEER		CAD	13.45	0.64	12.81	OTHER_EXPENSE	Cash	POSTED	NULL	295	7036cbd77b571c891983756e2d5020dc8773d9d4b59b24964a44433195907ece	2025-09-14 16:52:48.101950-06:00
290	quickbooks_csv	290	2019-05-18	RED DEER		CAD	25.80	1.23	24.57	OTHER_EXPENSE	Cash	POSTED	NULL	305	6f8800b1a46501dc62ea0c653b7be002f74db9b3d4ad9e9d8118fc70154d91be	2025-09-14 16:52:48.101950-06:00
265	quickbooks_csv	265	2019-10-25	RED DEER		CAD	40.31	1.92	38.39	OTHER_EXPENSE	Cash	POSTED	NULL	281	bbd025bdfaf355e8b12f54ec9cd5c0514fd6b8f182aa8a26fce369f816d06294	2025-09-14 16:52:48.101950-06:00
255	quickbooks_csv	255	2019-03-16	RED DEER TAYLOR		CAD	80.00	3.81	76.19	OTHER_EXPENSE	Card	POSTED	NULL	271	62ee15cc997d7e6934f6d474ac3ea2d0329415904f5c1b5b9fe49372b321b9ad	2025-09-14 16:52:48.101950-06:00
52	quickbooks_csv	52	2019-05-26	RED DEER TAYLOR		CAD	140.00	6.67	133.33	OTHER_EXPENSE	Card	POSTED	NULL	68	82026d642b7e124a227e8d97a3b105830eae0e7c1680325dac45c27aa0eaa836	2025-09-14 16:52:48.101950-06:00
554	quickbooks_csv	555	2019-12-11	RED DEER TAYLOR		CAD	150.00	7.14	142.86	OTHER_EXPENSE	Card	POSTED	NULL	569	a24ea8361c714ef588cdb74700ce8249738dcc9850d707fc7c0bae0332d832e1	2025-09-14 16:52:48.101950-06:00
316	quickbooks_csv	317	2019-03-17	REWARDS		CAD	10.25	0.37	9.88	OTHER_EXPENSE	Cash	POSTED	NULL	331	bc64bbcf3d55668383a8b4c01bc9b0240f12fd906db6124c173b8b4742928e54	2025-09-14 16:52:48.101950-06:00
535	quickbooks_csv	536	2019-11-09	RUN', ON EMPTY 5OAVE		CAD	37.00	1.75	35.25	OTHER_EXPENSE	interac	POSTED	NULL	550	0cce5b9826142c0ed21ce0baf5d4f41f83e05229f47cced217c2143d17858b3d	2025-09-14 16:52:48.101950-06:00
388	quickbooks_csv	389	2019-01-01	RUN'N ON EMPTY 50AVE		CAD	58.00	2.76	55.24	OTHER_EXPENSE	Cash	POSTED	NULL	403	7908df914ccd1c589654d577842cb405c2f5b4f9f736e56ea19e512a20e6d03d	2025-09-14 16:52:48.101950-06:00
375	quickbooks_csv	376	2019-01-09	RUN'N ON EMPTY 50AVE		CAD	23.00	1.10	21.90	OTHER_EXPENSE	Debit	POSTED	NULL	390	a6b004f411a45618e0be8b93e3ff20edbad87a16f2a44b8294ede731c244a5be	2025-09-14 16:52:48.101950-06:00
363	quickbooks_csv	364	2019-01-17	RUN'N ON EMPTY 50AVE		CAD	47.00	2.24	44.76	OTHER_EXPENSE	Debit	POSTED	NULL	378	f8717a1011da58d3f0c3783c31558e5110966c9d60cdd89e0ef7521ba5615dd1	2025-09-14 16:52:48.101950-06:00
403	quickbooks_csv	404	2019-01-21	RUN'N ON EMPTY 50AVE		CAD	52.00	2.48	49.52	OTHER_EXPENSE	Debit	POSTED	NULL	418	3155445fc23d849b33f331821988347d99373d9345c87724f11268f77f133e8d	2025-09-14 16:52:48.101950-06:00
237	quickbooks_csv	237	2019-01-21	RUN'N ON EMPTY 50AVE		CAD	53.50	2.55	50.95	OTHER_EXPENSE	Debit	POSTED	NULL	253	e663f409ef2f270cb60bdefeb7fc656671d16cc185afce8f9b93fbc7e73a3210	2025-09-14 16:52:48.101950-06:00
220	quickbooks_csv	220	2019-01-21	RUN'N ON EMPTY 50AVE		CAD	13.68	0.65	13.03	OTHER_EXPENSE	Debit	POSTED	NULL	236	ce08b6e01f02d44eb9fbbc098a7db97557a2abb8d6ea4f2b6b46120a9c19310c	2025-09-14 16:52:48.101950-06:00
408	quickbooks_csv	409	2019-01-21	RUN'N ON EMPTY 50AVE		CAD	20.00	0.95	19.05	OTHER_EXPENSE	Debit	POSTED	NULL	423	f58504c9d411732f09c256f29296c86d6a16e939c0d380de55906260bc973c2d	2025-09-14 16:52:48.101950-06:00
309	quickbooks_csv	310	2019-01-22	RUN'N ON EMPTY 50AVE		CAD	10.00	0.48	9.52	OTHER_EXPENSE	Cash	POSTED	NULL	324	358895c86afe6026810cb7a5f5013967592885474aa3cc6a3ca548ae98e492a2	2025-09-14 16:52:48.101950-06:00
239	quickbooks_csv	239	2019-01-24	RUN'N ON EMPTY 50AVE		CAD	121.01	5.76	115.25	OTHER_EXPENSE	Debit	POSTED	NULL	255	975e01131d93ff48b3ebc110fc6b3028d1dc5e2491205cd0e9945fb2360bc7f6	2025-09-14 16:52:48.101950-06:00
219	quickbooks_csv	219	2019-01-24	RUN'N ON EMPTY 50AVE		CAD	5.97	0.28	5.69	OTHER_EXPENSE	Debit	POSTED	NULL	235	c661a61d8d4c39f0733aef1ce6b3633aa2fe3c10598066cdc03e96e1cc8791de	2025-09-14 16:52:48.101950-06:00
334	quickbooks_csv	335	2019-01-28	RUN'N ON EMPTY 50AVE		CAD	30.01	1.43	28.58	OTHER_EXPENSE	Card	POSTED	NULL	349	6e17e14c32bcfc276695754edb077edfd9ff99f4d01f940acfc12b84c0757f2c	2025-09-14 16:52:48.101950-06:00
395	quickbooks_csv	396	2019-02-03	RUN'N ON EMPTY 50AVE		CAD	40.01	1.91	38.10	OTHER_EXPENSE	Cash	POSTED	NULL	410	befc08ced4a1576e56476e6295b95c39d3ff384ffcb583cb8206a55abd1cd51f	2025-09-14 16:52:48.101950-06:00
393	quickbooks_csv	394	2019-02-05	RUN'N ON EMPTY 50AVE		CAD	17.05	0.81	16.24	OTHER_EXPENSE	Debit	POSTED	NULL	408	3af1ebe7d92f43fc96cccc8a3f4cee0f757c7bebf6966cf991304415494e4142	2025-09-14 16:52:48.101950-06:00
329	quickbooks_csv	330	2019-02-06	RUN'N ON EMPTY 50AVE		CAD	36.39	1.21	35.18	OTHER_EXPENSE	Debit	POSTED	NULL	344	ee489d6c715a8389efa9c12cb16bfc452dd8c9811b72ff6b1e3838e4abc3b441	2025-09-14 16:52:48.101950-06:00
221	quickbooks_csv	221	2019-02-06	RUN'N ON EMPTY 50AVE		CAD	10.89	0.52	10.37	OTHER_EXPENSE	Debit	POSTED	NULL	237	9ad1967cb3ca6c4bef341b9e4de2a8da142e49e68dc556af973d11daaf40992b	2025-09-14 16:52:48.101950-06:00
390	quickbooks_csv	391	2019-02-07	RUN'N ON EMPTY 50AVE		CAD	20.00	0.95	19.05	OTHER_EXPENSE	Card	POSTED	NULL	405	da21b12375a30436feae8e0af92285219143567802365a6313f96d2848b94339	2025-09-14 16:52:48.101950-06:00
325	quickbooks_csv	326	2019-02-10	RUN'N ON EMPTY 50AVE		CAD	30.00	1.43	28.57	OTHER_EXPENSE	Cash	POSTED	NULL	340	ba12823a981635c882411b98739f5dde36154c19e1ec3707ed8eb6261c47fb4c	2025-09-14 16:52:48.101950-06:00
330	quickbooks_csv	331	2019-02-13	RUN'N ON EMPTY 50AVE		CAD	30.00	1.43	28.57	OTHER_EXPENSE	Debit	POSTED	NULL	345	1ce1b61130f04ea073195eed69821fa8667f1cfbe4a4eeae66c73b1f4ab98bf3	2025-09-14 16:52:48.101950-06:00
358	quickbooks_csv	359	2019-02-15	RUN'N ON EMPTY 50AVE		CAD	30.00	1.43	28.57	OTHER_EXPENSE	Debit	POSTED	NULL	373	9e0aaafe77c770079de364ed31685fae5e2978355185ef00e70e5c75a450f578	2025-09-14 16:52:48.101950-06:00
407	quickbooks_csv	408	2019-02-19	RUN'N ON EMPTY 50AVE		CAD	40.00	1.90	38.10	OTHER_EXPENSE	Cash	POSTED	NULL	422	fcdd604f289e3c0c1fb0a20d9ce78c378f7c552b9db22c95a26796940a5a88ec	2025-09-14 16:52:48.101950-06:00
402	quickbooks_csv	403	2019-02-21	RUN'N ON EMPTY 50AVE		CAD	96.56	4.60	91.96	OTHER_EXPENSE	Debit	POSTED	NULL	417	be08a463de8e20115e8a8201d15d42df1a058a9529a36ff5e50723e1e9efa142	2025-09-14 16:52:48.101950-06:00
409	quickbooks_csv	410	2019-02-23	RUN'N ON EMPTY 50AVE		CAD	61.19	2.91	58.28	OTHER_EXPENSE	Debit	POSTED	NULL	424	1253cddc66fd60cdc328796500ba6946650cd3ce0d2c06965ddb6220944f2f17	2025-09-14 16:52:48.101950-06:00
399	quickbooks_csv	400	2019-02-27	RUN'N ON EMPTY 50AVE		CAD	51.80	2.47	49.33	OTHER_EXPENSE	Cash	POSTED	NULL	414	9475e5e17176202c83cc38980348fb82a6ec192c77a4c78d3872905b245cbfe4	2025-09-14 16:52:48.101950-06:00
406	quickbooks_csv	407	2019-02-28	RUN'N ON EMPTY 50AVE		CAD	23.80	1.13	22.67	OTHER_EXPENSE	Debit	POSTED	NULL	421	f07dd1fabfa49b504d67142d1d2ee7626c050e2f6f635cfe0432464695efe2be	2025-09-14 16:52:48.101950-06:00
15	quickbooks_csv	15	2019-03-03	RUN'N ON EMPTY 50AVE		CAD	20.00	0.95	19.05	OTHER_EXPENSE	Card	POSTED	NULL	31	768330374188afccae178356792fb5ede2b58e476f9f3c4d98ce06ab60b892d8	2025-09-14 16:52:48.101950-06:00
296	quickbooks_csv	296	2019-03-03	RUN'N ON EMPTY 50AVE		CAD	12.95	0.08	12.87	OTHER_EXPENSE	Card	POSTED	NULL	311	6fa71124dc5ea81724183d83632de200d4b5699fd63e1f00ef3c9b2c01f6f7e5	2025-09-14 16:52:48.101950-06:00
20	quickbooks_csv	20	2019-03-07	RUN'N ON EMPTY 50AVE		CAD	55.00	2.62	52.38	OTHER_EXPENSE	Debit	POSTED	NULL	36	7505779f79124f1df2cc927a78c6499f29b0c1a67fd43fb5f01ac9d4a9197f4f	2025-09-14 16:52:48.101950-06:00
286	quickbooks_csv	286	2019-03-07	RUN'N ON EMPTY 50AVE		CAD	9.85	0.47	9.38	OTHER_EXPENSE	Debit	POSTED	NULL	301	a6096bd3e71ef9990d264aa93f97c40c2164e2d67553244b89fa56d7d27d1aa0	2025-09-14 16:52:48.101950-06:00
322	quickbooks_csv	323	2019-03-08	RUN'N ON EMPTY 50AVE		CAD	40.01	1.91	38.10	OTHER_EXPENSE	Cash	POSTED	NULL	337	fe34f4e6d6d845e431eca24b76428e9734b1213995cd92684c0a6c002cb8b3c2	2025-09-14 16:52:48.101950-06:00
222	quickbooks_csv	222	2019-03-08	RUN'N ON EMPTY 50AVE		CAD	19.54	0.93	18.61	OTHER_EXPENSE	Cash	POSTED	NULL	238	5428236f5c9ea06d335b0cebc215ca42b858358033426e802df808ecb8e23b72	2025-09-14 16:52:48.101950-06:00
40	quickbooks_csv	40	2019-03-13	RUN'N ON EMPTY 50AVE		CAD	31.50	1.50	30.00	OTHER_EXPENSE	Debit	POSTED	NULL	56	ca20304cec3d66ab789e4d19f98ac81d2d1431201bd081339035c18017952cce	2025-09-14 16:52:48.101950-06:00
92	quickbooks_csv	92	2019-03-13	RUN'N ON EMPTY 50AVE		CAD	93.14	4.44	88.70	OTHER_EXPENSE	Debit	POSTED	NULL	108	505c8a5dd84dc294048040c325611b6c4f8a99a08781efbe9a52bc0da60e5ec6	2025-09-14 16:52:48.101950-06:00
311	quickbooks_csv	312	2019-03-15	RUN'N ON EMPTY 50AVE		CAD	40.00	1.90	38.10	OTHER_EXPENSE	Cash	POSTED	NULL	326	f660a1148fd6c7f73eeb44bd28a19d821bb76d3c137bc88a7818ceb64aed6d0c	2025-09-14 16:52:48.101950-06:00
84	quickbooks_csv	84	2019-03-21	RUN'N ON EMPTY 50AVE		CAD	150.00	7.14	142.86	OTHER_EXPENSE	Debit	POSTED	NULL	100	dc0b830a87953e96fdf390957e5e0cafcc2bc9619f9d8c3b8982cad12e562207	2025-09-14 16:52:48.101950-06:00
82	quickbooks_csv	82	2019-03-28	RUN'N ON EMPTY 50AVE		CAD	23.80	1.13	22.67	OTHER_EXPENSE	Cash	POSTED	NULL	98	3f40bca2043ff339ff0216236df922b85c4e37591294525a6ef5f073d640bb51	2025-09-14 16:52:48.101950-06:00
260	quickbooks_csv	260	2019-03-28	RUN'N ON EMPTY 50AVE		CAD	36.00	1.71	34.29	OTHER_EXPENSE	Cash	POSTED	NULL	276	1d116bcdd982ac281a9d98053810929c81e9a5fa1503efd0f0d14a752aef10ac	2025-09-14 16:52:48.101950-06:00
70	quickbooks_csv	70	2019-04-01	RUN'N ON EMPTY 50AVE		CAD	18.43	0.88	17.55	OTHER_EXPENSE	Debit	POSTED	NULL	86	c6ca17d260432e23ddb5f88e86f6fbefb0f3aeea0c424ddf7ca36d5188ecea9b	2025-09-14 16:52:48.101950-06:00
59	quickbooks_csv	59	2019-04-23	RUN'N ON EMPTY 50AVE		CAD	50.00	2.38	47.62	OTHER_EXPENSE	Debit	POSTED	NULL	75	04aed6776a6f461ad77f4530d78c88499b870688a4dfb532170ad8f4ba4c4186	2025-09-14 16:52:48.101950-06:00
68	quickbooks_csv	68	2019-04-23	RUN'N ON EMPTY 50AVE		CAD	13.55	0.65	12.90	OTHER_EXPENSE	Debit	POSTED	NULL	84	ac055da779a410f7f3193c4876d8571b1ed8a7d3c5d97bf54ec77781f41601ba	2025-09-14 16:52:48.101950-06:00
69	quickbooks_csv	69	2019-04-25	RUN'N ON EMPTY 50AVE		CAD	51.00	2.43	48.57	OTHER_EXPENSE	Debit	POSTED	NULL	85	55ee3b44ba2e169cf09e3d57ef5bd9b1ae6fbfc450e26265e914ed374d2e2cfa	2025-09-14 16:52:48.101950-06:00
67	quickbooks_csv	67	2019-04-28	RUN'N ON EMPTY 50AVE		CAD	60.00	2.86	57.14	OTHER_EXPENSE	Cash	POSTED	NULL	83	f6c82f3513d01f0b35c601de4731c847f866ac20896b188fa28d48dee1f38cd8	2025-09-14 16:52:48.101950-06:00
347	quickbooks_csv	348	2019-05-01	RUN'N ON EMPTY 50AVE		CAD	80.00	3.81	76.19	OTHER_EXPENSE	Cash	POSTED	NULL	362	b23deaeeba26f9aa5439bab7c777318ddc325bd82e92f1be1498031f755d6e21	2025-09-14 16:52:48.101950-06:00
348	quickbooks_csv	349	2019-05-03	RUN'N ON EMPTY 50AVE		CAD	40.00	1.91	38.09	OTHER_EXPENSE	Cash	POSTED	NULL	363	e6d3ef321e71a23658847878369cf22d538275b4b06ba5b9cacbcf94db774578	2025-09-14 16:52:48.101950-06:00
349	quickbooks_csv	350	2019-05-03	RUN'N ON EMPTY 50AVE		CAD	18.45	0.86	17.59	OTHER_EXPENSE	Cash	POSTED	NULL	364	9e4958e2d7560a188cdaea39c47fa2ee6b1ef03d61b45050eec77c45a3391b8d	2025-09-14 16:52:48.101950-06:00
353	quickbooks_csv	354	2019-05-06	RUN'N ON EMPTY 50AVE		CAD	20.00	0.95	19.05	OTHER_EXPENSE	Cash	POSTED	NULL	368	ee3d03b6f2a49260fa89140b2c61354d2daf0ff01b6dc7b49f52852b16d71ca0	2025-09-14 16:52:48.101950-06:00
105	quickbooks_csv	105	2019-05-08	RUN'N ON EMPTY 50AVE		CAD	59.01	2.81	56.20	OTHER_EXPENSE	Debit	POSTED	NULL	121	54fc3b67bebd8a647e3d7e34cada9d33e9da0a3bfbfc04cc6cbcfa20fe79f8e0	2025-09-14 16:52:48.101950-06:00
156	quickbooks_csv	156	2019-05-08	RUN'N ON EMPTY 50AVE		CAD	66.00	3.14	62.86	OTHER_EXPENSE	Debit	POSTED	NULL	172	817fd6ab2f53994bb80729703fc0c8e581d83f3880831b3538841fd253b40416	2025-09-14 16:52:48.101950-06:00
12	quickbooks_csv	12	2019-05-08	RUN'N ON EMPTY 50AVE		CAD	15.60	3.14	12.46	OTHER_EXPENSE	Debit	POSTED	NULL	28	e252e4b449c6639a073d5897547d579b9cdebef19d2ee1d51cf132bd27197e26	2025-09-14 16:52:48.101950-06:00
13	quickbooks_csv	13	2019-05-14	RUN'N ON EMPTY 50AVE		CAD	15.60	0.74	14.86	OTHER_EXPENSE	Card	POSTED	NULL	29	a8ba289f645e60e9613ee6aa1afbbd845475d15b4fafdf6ab8efa1f2b84f5185	2025-09-14 16:52:48.101950-06:00
33	quickbooks_csv	33	2019-05-14	RUN'N ON EMPTY 50AVE		CAD	58.61	2.05	56.56	OTHER_EXPENSE	Card	POSTED	NULL	49	ef5e71015b4799b76f313106a9d23807db591686a1bd988b66618bcc881871b9	2025-09-14 16:52:48.101950-06:00
344	quickbooks_csv	345	2019-05-16	RUN'N ON EMPTY 50AVE		CAD	48.35	1.95	46.40	OTHER_EXPENSE	Debit	POSTED	NULL	359	b95dccbf4fcbad2680fee53b28922961ea57c1e67ddf1a8d7c1f9a8468aabd48	2025-09-14 16:52:48.101950-06:00
342	quickbooks_csv	343	2019-05-17	RUN'N ON EMPTY 50AVE		CAD	70.00	3.33	66.67	OTHER_EXPENSE	Cash	POSTED	NULL	357	8eba1fc00a89c5cc153176bf1a25cc61dddd04aa2aeb01866f84abcb7066039b	2025-09-14 16:52:48.101950-06:00
172	quickbooks_csv	172	2019-05-22	RUN'N ON EMPTY 50AVE		CAD	48.50	2.31	46.19	OTHER_EXPENSE	Debit	POSTED	NULL	188	ec4b10dc4dde83c71bb9d277b120d9b764a6f8dd4bfa96fe4855a2f480c33d80	2025-09-14 16:52:48.101950-06:00
217	quickbooks_csv	217	2019-05-22	RUN'N ON EMPTY 50AVE		CAD	3.69	0.18	3.51	OTHER_EXPENSE	Debit	POSTED	NULL	233	fc9de2405b25d96bd0ef2d25bcefe82eb7cb3a5759dc41c34363c7c360d38fe2	2025-09-14 16:52:48.101950-06:00
346	quickbooks_csv	347	2019-05-22	RUN'N ON EMPTY 50AVE		CAD	60.00	2.86	57.14	OTHER_EXPENSE	Debit	POSTED	NULL	361	3c72c86d1191e7659dc85e4e187351496d70d2f7774dfbfd81030471ca711052	2025-09-14 16:52:48.101950-06:00
351	quickbooks_csv	352	2019-05-27	RUN'N ON EMPTY 50AVE		CAD	12.39	0.59	11.80	OTHER_EXPENSE	Debit	POSTED	NULL	366	4e2a69d8bd01f4de557ec334f5f4eb91ea65304427be3146738c3b462a6d6603	2025-09-14 16:52:48.101950-06:00
225	quickbooks_csv	225	2019-05-27	RUN'N ON EMPTY 50AVE		CAD	54.01	2.57	51.44	OTHER_EXPENSE	Debit	POSTED	NULL	241	4cb73c91f14e71dc952518e7150cf4e17dfe9eeb585ebc379cb5715e1d57f43f	2025-09-14 16:52:48.101950-06:00
173	quickbooks_csv	173	2019-05-28	RUN'N ON EMPTY 50AVE		CAD	48.60	1.95	46.65	OTHER_EXPENSE	Cash	POSTED	NULL	189	d1f2f22268531a3b51c504330218166114563e7c18d5142dd2e687f7ffdb5cf9	2025-09-14 16:52:48.101950-06:00
161	quickbooks_csv	161	2019-05-30	RUN'N ON EMPTY 50AVE		CAD	54.50	2.59	51.91	OTHER_EXPENSE	Cash	POSTED	NULL	177	62cee99b657adc0c80c9948bc04a66b9fbfe121a5783ef2a8f1f24ec064196b1	2025-09-14 16:52:48.101950-06:00
164	quickbooks_csv	164	2019-05-30	RUN'N ON EMPTY 50AVE		CAD	124.50	5.93	118.57	OTHER_EXPENSE	Cash	POSTED	NULL	180	7a343b293aa297424f44641c762c96cb59f9b6b6aa1954a865ec0c30b2d7ed29	2025-09-14 16:52:48.101950-06:00
190	quickbooks_csv	190	2019-06-01	RUN'N ON EMPTY 50AVE		CAD	34.00	1.62	32.38	OTHER_EXPENSE	Cash	POSTED	NULL	206	36aa5cb452e86e77833f849f66cefc546043532b398b4d7a80ddb1a31d28c6c6	2025-09-14 16:52:48.101950-06:00
122	quickbooks_csv	122	2019-06-04	RUN'N ON EMPTY 50AVE		CAD	20.00	0.95	19.05	OTHER_EXPENSE	Cash	POSTED	NULL	138	36cb2b91b576ee223ddef3e618ff81bfb2a83211cc7e55d13a22cf76cc79fecc	2025-09-14 16:52:48.101950-06:00
185	quickbooks_csv	185	2019-06-06	RUN'N ON EMPTY 50AVE		CAD	52.00	2.14	49.86	OTHER_EXPENSE	Debit	POSTED	NULL	201	f3050331b6ff4f3f31ba754f905b5b277e8385d74c1fa66cfbc34a74101be134	2025-09-14 16:52:48.101950-06:00
192	quickbooks_csv	192	2019-06-08	RUN'N ON EMPTY 50AVE		CAD	7.40	0.33	7.07	OTHER_EXPENSE	Cash	POSTED	NULL	208	b0bf6ddfd6366ea14a7bc007387912d5c9cc63243f2a47d0670a75ca5cbf0f96	2025-09-14 16:52:48.101950-06:00
124	quickbooks_csv	124	2019-06-08	RUN'N ON EMPTY 50AVE		CAD	17.00	0.81	16.19	OTHER_EXPENSE	Cash	POSTED	NULL	140	fd649f97acd09b51ee0e753bc8b209515f8866272ba246fce3d2f50f0140c93d	2025-09-14 16:52:48.101950-06:00
263	quickbooks_csv	263	2019-06-11	RUN'N ON EMPTY 50AVE		CAD	54.50	2.60	51.90	OTHER_EXPENSE	Debit	POSTED	NULL	279	f21d3f8b90a2ce80d241508b298378a13d23e61f54b06f95ad36631ba1f5bf66	2025-09-14 16:52:48.101950-06:00
271	quickbooks_csv	271	2019-06-11	RUN'N ON EMPTY 50AVE		CAD	28.52	1.36	27.16	OTHER_EXPENSE	Debit	POSTED	NULL	286	0fa89b5ebe2635ed6b71557231f7d02eda7fc6f3e503fa164e8cf3c8fafd2ccd	2025-09-14 16:52:48.101950-06:00
206	quickbooks_csv	206	2019-06-14	RUN'N ON EMPTY 50AVE		CAD	106.00	5.05	100.95	OTHER_EXPENSE	Debit	POSTED	NULL	222	e30685471aa8880f2f3214ad20ac70837a1a702f930c259d1b416a5e91f7c3eb	2025-09-14 16:52:48.101950-06:00
259	quickbooks_csv	259	2019-06-14	RUN'N ON EMPTY 50AVE		CAD	29.30	1.40	27.90	OTHER_EXPENSE	Debit	POSTED	NULL	275	52c49e83387ede94ac91912aa484b382fa1d05e363351f30cdde24dfb9cafbc1	2025-09-14 16:52:48.101950-06:00
127	quickbooks_csv	127	2019-06-15	RUN'N ON EMPTY 50AVE		CAD	40.00	1.90	38.10	OTHER_EXPENSE	Cash	POSTED	NULL	143	ca6ce656654ec313bc98c5155d4370bcc5aa21d485eec1d60ac235a19866eae8	2025-09-14 16:52:48.101950-06:00
189	quickbooks_csv	189	2019-06-20	RUN'N ON EMPTY 50AVE		CAD	90.00	4.29	85.71	OTHER_EXPENSE	Debit	POSTED	NULL	205	cd506fe77da69c98d231ee45ef0a4dd52b4de880b88a3b4789624f9ff0e9c4e8	2025-09-14 16:52:48.101950-06:00
47	quickbooks_csv	47	2019-06-22	RUN'N ON EMPTY 50AVE		CAD	50.00	2.38	47.62	OTHER_EXPENSE	Card	POSTED	NULL	63	5f5b19621da8373425456f5fac738e9b8cde7a705548ff71e5d1189298a93c8f	2025-09-14 16:52:48.101950-06:00
187	quickbooks_csv	187	2019-06-25	RUN'N ON EMPTY 50AVE		CAD	87.00	4.14	82.86	OTHER_EXPENSE	Debit	POSTED	NULL	203	fb77e83001c4268047fb7346929cc7b341f7e816f79e88a65dfbfd28aec2614b	2025-09-14 16:52:48.101950-06:00
188	quickbooks_csv	188	2019-06-25	RUN'N ON EMPTY 50AVE		CAD	62.01	2.95	59.06	OTHER_EXPENSE	Debit	POSTED	NULL	204	69ade44f4592939a7e66a7ec95df64656547c37e6fd0156b44eaf635b89bb19f	2025-09-14 16:52:48.101950-06:00
205	quickbooks_csv	205	2019-06-26	RUN'N ON EMPTY 50AVE		CAD	111.00	5.29	105.71	OTHER_EXPENSE	Cash	POSTED	NULL	221	b845015a7109723cc0362e7448587e72f30bfb2226954616688f6e307c08e156	2025-09-14 16:52:48.101950-06:00
186	quickbooks_csv	186	2019-06-28	RUN'N ON EMPTY 50AVE		CAD	47.00	2.24	44.76	OTHER_EXPENSE	Debit	POSTED	NULL	202	322d179cf6ecb55ab6dc452d63b3ac3c0615394c31e11d01d60ff281a1afd697	2025-09-14 16:52:48.101950-06:00
191	quickbooks_csv	191	2019-06-29	RUN'N ON EMPTY 50AVE		CAD	51.00	2.43	48.57	OTHER_EXPENSE	Debit	POSTED	NULL	207	e80ced2801f31d4384e81e0e6c5e9932b97887861c008dabae62c422b2f4a3d2	2025-09-14 16:52:48.101950-06:00
146	quickbooks_csv	146	2019-07-06	RUN'N ON EMPTY 50AVE		CAD	100.00	4.76	95.24	OTHER_EXPENSE	Card	POSTED	NULL	162	18e29c9fd9af6236753899aed02d8fc8cf326b37ef5a1142ef0c9b38faf170f8	2025-09-14 16:52:48.101950-06:00
709	quickbooks_csv	710	2019-07-11	RUN'N ON EMPTY 50AVE		CAD	37.00	1.76	35.24	OTHER_EXPENSE	Debit	POSTED	NULL	724	99e0b4136202417546c3997b5f3a304ca6878ed7a24fe3dd7973a2d27c13549b	2025-09-14 16:52:48.101950-06:00
636	quickbooks_csv	637	2019-07-17	RUN'N ON EMPTY 50AVE		CAD	60.00	2.86	57.14	OTHER_EXPENSE	Debit	POSTED	NULL	651	6855201816de3d71368909ce868825305936d83072dffe3a1238e6d7338ba009	2025-09-14 16:52:48.101950-06:00
