Payment ID,Payment Date,Account Number,Reserve Number,Payment Method,Amount,Check Number,Square Transaction ID,Notes,Client Name
36601,2012-07-11,,,cash,0.01,,,[LMS Deposit 0006203] Cancelled / Cash,
36604,2012-07-11,,,cash,500.00,,,[LMS Deposit 0006206] 002620 / Visa,
36607,2012-07-11,,,cash,205.00,,,[LMS Deposit 0006209] 18274Z / Master Card,
36609,2012-07-11,,,cash,500.00,,,[LMS Deposit 0006211] 647074 / Visa,
36610,2012-07-11,,,cash,175.00,,,[LMS Deposit 0006212] 08258B / Master Card,
36612,2012-07-11,,,cash,0.01,,,[LMS Deposit 0006214] Incl In 6hr Pckg / Cash,
36613,2012-07-11,,,cash,0.01,,,[LMS Deposit 0006215] Incl In 6hr Pckg / Cash,
36614,2012-07-11,,,cash,0.01,,,[LMS Deposit 0006216] Mr / Trade,
36618,2012-07-11,,,cash,530.63,,,[LMS Deposit 0006220] 027100 / Visa,
36619,2012-07-11,,,cash,0.01,,,[LMS Deposit 0006221]  / ,
36620,2012-07-11,,,cash,0.01,,,[LMS Deposit 0006222]  / ,
36654,2012-07-11,,,cash,0.01,,,[LMS Deposit 0006258]  / ,
53046,2012-07-11,903990106011,,bank_transfer,-581.49,,,QBO Import: ERLES AUTO REPAIR        RED D | POS Purchase,
53047,2012-07-11,903990106011,,bank_transfer,-79.89,,,QBO Import: MGM FORD LINCOLN SALES   RED D | POS Purchase,
53616,2012-07-11,903990106011,,bank_transfer,-581.49,,,QBO Import: ERLES AUTO REPAIR        RED D | POS Purchase,
53617,2012-07-11,903990106011,,bank_transfer,-79.89,,,QBO Import: MGM FORD LINCOLN SALES   RED D | POS Purchase,
36621,2012-07-12,,,cash,600.00,,,[LMS Deposit 0006223] 03533z / Master Card,
36623,2012-07-12,,,credit_card,1155.00,,,[LMS Deposit 0006225] 124182 / American Express,
36631,2012-07-12,,,credit_card,1270.00,,,[LMS Deposit 0006233] 147622 / American Express,
36653,2012-07-12,,,cash,375.00,,,[LMS Deposit 0006257] 028326 / Visa,
53041,2012-07-12,903990106011,,bank_transfer,-66.50,,,QBO Import: CENTEX DEERPARK(C-STOR   RED D | POS Purchase,
53042,2012-07-12,903990106011,,bank_transfer,-693.85,,,QBO Import: 604 - LB 67TH ST.        RED D | POS Purchase,
53043,2012-07-12,903990106011,,bank_transfer,-160.01,,,QBO Import: CENTEX DEERPARK(C-STOR   RED D | POS Purchase,
53044,2012-07-12,903990106011,,bank_transfer,-36.01,,,QBO Import: CENTEX HIGHLAND(C-STOR   RED D | POS Purchase,
53045,2012-07-12,903990106011,,bank_transfer,-78.04,,,QBO Import: CENTEX DEERPARK(C-STOR   RED D | POS Purchase,
53611,2012-07-12,903990106011,,bank_transfer,-66.50,,,QBO Import: CENTEX DEERPARK(C-STOR   RED D | POS Purchase,
53612,2012-07-12,903990106011,,bank_transfer,-693.85,,,QBO Import: 604 - LB 67TH ST.        RED D | POS Purchase,
53613,2012-07-12,903990106011,,bank_transfer,-160.01,,,QBO Import: CENTEX DEERPARK(C-STOR   RED D | POS Purchase,
53614,2012-07-12,903990106011,,bank_transfer,-36.01,,,QBO Import: CENTEX HIGHLAND(C-STOR   RED D | POS Purchase,
53615,2012-07-12,903990106011,,bank_transfer,-78.04,,,QBO Import: CENTEX DEERPARK(C-STOR   RED D | POS Purchase,
36622,2012-07-13,,,cash,262.50,,,[LMS Deposit 0006224] 01072B / Master Card,
36630,2012-07-13,,,cash,250.00,,,[LMS Deposit 0006232] 062179 / Visa,
36639,2012-07-13,,,cash,448.44,,,[LMS Deposit 0006241] 401473 / Visa,
36640,2012-07-13,,,cash,1152.50,,,[LMS Deposit 0006242] 050810 / Visa,
36645,2012-07-13,,,cash,254.90,,,[LMS Deposit 0006248] 05319z / Master Card,
36652,2012-07-13,,,cash,635.26,,,[LMS Deposit 0006256] 010952 / Debit Cards,
36655,2012-07-13,,,cash,325.35,,,[LMS Deposit 0006259]  / Cash,
53035,2012-07-13,903990106011,,bank_transfer,-634.44,,,QBO Import: THE HOME DEPOT #7131     RED D | POS Purchase,
53036,2012-07-13,903990106011,,check,-840.95,,,QBO Import: Cheque | Cheque,
53037,2012-07-13,903990106011,,check,-2000.00,,,QBO Import: Cheque | Cheque,
53038,2012-07-13,903990106011,,bank_transfer,-192.36,,,QBO Import: CENTEX EASTVIEW(C-STOR   RED D | POS Purchase,
53039,2012-07-13,903990106011,,credit_card,375.00,,,QBO Import: 087384700019   00001 VISA | Merchant Deposit Credit,
53040,2012-07-13,903990106011,,credit_card,789.15,,,QBO Import: 097384700019   00001 MCARD | Merchant Deposit Credit,
53605,2012-07-13,903990106011,,bank_transfer,-634.44,,,QBO Import: THE HOME DEPOT #7131     RED D | POS Purchase,
53606,2012-07-13,903990106011,,check,-840.95,,,QBO Import: Cheque | Cheque,
53607,2012-07-13,903990106011,,check,-2000.00,,,QBO Import: Cheque | Cheque,
53608,2012-07-13,903990106011,,bank_transfer,-192.36,,,QBO Import: CENTEX EASTVIEW(C-STOR   RED D | POS Purchase,
53609,2012-07-13,903990106011,,credit_card,375.00,,,QBO Import: 087384700019   00001 VISA | Merchant Deposit Credit,
53610,2012-07-13,903990106011,,credit_card,789.15,,,QBO Import: 097384700019   00001 MCARD | Merchant Deposit Credit,
36625,2012-07-14,,,cash,1199.00,,,[LMS Deposit 0006227] 014 / Check,
36626,2012-07-14,,,cash,126.17,,,[LMS Deposit 0006228] 014173 / Master Card,
36638,2012-07-14,,,cash,816.55,,,[LMS Deposit 0006240] JS / cash,
36643,2012-07-14,,,cash,653.00,,,[LMS Deposit 0006246] 041783 / Master Card,
36646,2012-07-14,,,cash,182.65,,,[LMS Deposit 0006249]  / Debit Cards,
36650,2012-07-14,,,cash,335.00,,,[LMS Deposit 0006254] 064863 / Visa,
36866,2012-07-14,,,cash,95.00,,,[LMS Deposit 0006480] 21200b / Master Card,
36624,2012-07-16,,,cash,500.00,,,[LMS Deposit 0006226] 014629 / Master Card,
36628,2012-07-16,,,cash,395.00,,,[LMS Deposit 0006230] 037552 / Visa,
36629,2012-07-16,,,cash,653.00,,,[LMS Deposit 0006231] 027470 / Visa,
36633,2012-07-16,,,cash,82.50,,,[LMS Deposit 0006235] 004735 / Visa,
36634,2012-07-16,,,cash,82.50,,,[LMS Deposit 0006236] 079688 / Visa,
36635,2012-07-16,,,cash,385.00,,,[LMS Deposit 0006237] 016912 / Master Card,
36637,2012-07-16,,,cash,0.01,,,[LMS Deposit 0006239] MR / Trade,
36641,2012-07-16,,,cash,231.00,,,[LMS Deposit 0006243] 046012 / Visa,
36647,2012-07-16,,,cash,499.00,,,[LMS Deposit 0006250] 013402 / Master Card,
36724,2012-07-16,,,credit_card,312.50,,,[LMS Deposit 0006333] 228951 / American Express,
53025,2012-07-16,903990106011,,credit_card,647.23,,,QBO Import: 087384700019   00001 DEBITCD D | Merchant Deposit Credit,
53026,2012-07-16,903990106011,,bank_transfer,-4400.19,,,QBO Import: BR BILL PAYMENT | Bill Payment,
53027,2012-07-16,903990106011,,bank_transfer,-35.72,,,QBO Import: CANADIAN TIRE #645       RED D | POS Purchase,
53028,2012-07-16,903990106011,,bank_transfer,-33.21,,,QBO Import: RED DEER COOP H&G  QPE   RED D | POS Purchase,
53029,2012-07-16,903990106011,,bank_transfer,-58.01,,,QBO Import: CENTEX DEERPARK(C-STOR   RED D | POS Purchase,
53030,2012-07-16,903990106011,,bank_transfer,-90.00,,,QBO Import: CENTEX DEERPARK(C-STOR   RED D | POS Purchase,
53031,2012-07-16,903990106011,,credit_card,1109.62,,,QBO Import: AMEX BANK OF CANADA | Miscellaneous Payment,
53032,2012-07-16,903990106011,,credit_card,2340.60,,,QBO Import: AMEX BANK OF CANADA | Miscellaneous Payment,
53033,2012-07-16,903990106011,,credit_card,314.70,,,QBO Import: 097384700019   00001 MCARD | Merchant Deposit Credit,
53034,2012-07-16,903990106011,,cash,400.00,,,QBO Import: Deposit | Deposit,
53595,2012-07-16,903990106011,,credit_card,647.23,,,QBO Import: 087384700019   00001 DEBITCD D | Merchant Deposit Credit,
53596,2012-07-16,903990106011,,bank_transfer,-4400.19,,,QBO Import: BR BILL PAYMENT | Bill Payment,
53597,2012-07-16,903990106011,,bank_transfer,-35.72,,,QBO Import: CANADIAN TIRE #645       RED D | POS Purchase,
53598,2012-07-16,903990106011,,bank_transfer,-33.21,,,QBO Import: RED DEER COOP H&G  QPE   RED D | POS Purchase,
53599,2012-07-16,903990106011,,bank_transfer,-58.01,,,QBO Import: CENTEX DEERPARK(C-STOR   RED D | POS Purchase,
53600,2012-07-16,903990106011,,bank_transfer,-90.00,,,QBO Import: CENTEX DEERPARK(C-STOR   RED D | POS Purchase,
53601,2012-07-16,903990106011,,credit_card,1109.62,,,QBO Import: AMEX BANK OF CANADA | Miscellaneous Payment,
53602,2012-07-16,903990106011,,credit_card,2340.60,,,QBO Import: AMEX BANK OF CANADA | Miscellaneous Payment,
53603,2012-07-16,903990106011,,credit_card,314.70,,,QBO Import: 097384700019   00001 MCARD | Merchant Deposit Credit,
53604,2012-07-16,903990106011,,cash,400.00,,,QBO Import: Deposit | Deposit,
36642,2012-07-17,,,cash,490.00,,,[LMS Deposit 0006245]  / Cash,
36644,2012-07-17,,,credit_card,1270.00,,,[LMS Deposit 0006247] 142426 / American Express,
36648,2012-07-17,,,cash,0.01,,,[LMS Deposit 0006252]  / ,
36649,2012-07-17,,,cash,0.01,,,[LMS Deposit 0006253]  / ,
36651,2012-07-17,,,cash,0.01,,,[LMS Deposit 0006255]  / ,
36658,2012-07-17,,,cash,0.01,,,[LMS Deposit 0006262]  / ,
36660,2012-07-17,,,cash,1154.00,,,[LMS Deposit 0006264] 094637 / Visa,
36727,2012-07-17,,,cash,495.00,,,[LMS Deposit 0006337] PR / Cash,
36758,2012-07-17,,,cash,500.00,,,[LMS Deposit 0006368] 063967 / Visa,
53019,2012-07-17,903990106011,,bank_transfer,-63.01,,,QBO Import: MOHAWK RED DEER #4320    RED D | POS Purchase,
53020,2012-07-17,903990106011,,check,-100.00,,,QBO Import: Cheque | Cheque,
53021,2012-07-17,903990106011,,check,-400.00,,,QBO Import: Cheque | Cheque,
53022,2012-07-17,903990106011,,bank_transfer,-400.00,,,QBO Import: ABM Withdrawal | ABM Withdrawal,
53023,2012-07-17,903990106011,,credit_card,1800.50,,,QBO Import: 097384700019   00001 MCARD | Merchant Deposit Credit,
53024,2012-07-17,903990106011,,credit_card,3216.36,,,QBO Import: 087384700019   00001 VISA | Merchant Deposit Credit,
53589,2012-07-17,903990106011,,bank_transfer,-63.01,,,QBO Import: MOHAWK RED DEER #4320    RED D | POS Purchase,
53590,2012-07-17,903990106011,,check,-100.00,,,QBO Import: Cheque | Cheque,
53591,2012-07-17,903990106011,,check,-400.00,,,QBO Import: Cheque | Cheque,
53592,2012-07-17,903990106011,,bank_transfer,-400.00,,,QBO Import: ABM Withdrawal | ABM Withdrawal,
53593,2012-07-17,903990106011,,credit_card,1800.50,,,QBO Import: 097384700019   00001 MCARD | Merchant Deposit Credit,
53594,2012-07-17,903990106011,,credit_card,3216.36,,,QBO Import: 087384700019   00001 VISA | Merchant Deposit Credit,
36659,2012-07-18,,,cash,82.50,,,[LMS Deposit 0006263] 035283 / Visa,
36667,2012-07-18,,,cash,500.00,,,[LMS Deposit 0006271] 06055z / Master Card,
36761,2012-07-18,,,cash,87.50,,,[LMS Deposit 0006371] 086035 / Visa,
53011,2012-07-18,903990106011,,check,-489.20,,,QBO Import: Cheque | Cheque,
53012,2012-07-18,903990106011,,bank_transfer,-175.00,,,QBO Import: 097384700019   00001 MCARD | Merchant Deposit Debit,
53013,2012-07-18,903990106011,,bank_transfer,-565.03,,,QBO Import: 604 - LB 67TH ST.        RED D | POS Purchase,
53014,2012-07-18,903990106011,,bank_transfer,-238.33,,,QBO Import: SAVE ON FOODS #6682      RED D | POS Purchase,
53015,2012-07-18,903990106011,,bank_transfer,-173.00,,,QBO Import: RUN'N ON EMPTY 50AVQPE   RED D | POS Purchase,
53016,2012-07-18,903990106011,,bank_transfer,-72.62,,,QBO Import: RUN'N ON EMPTY 50AVQPE   RED D | POS Purchase,
53017,2012-07-18,903990106011,,bank_transfer,-375.00,,,QBO Import: HABITAT FOR HUMANITY R   RED D | POS Purchase,
53018,2012-07-18,903990106011,,credit_card,1654.00,,,QBO Import: 087384700019   00001 VISA | Merchant Deposit Credit,
53581,2012-07-18,903990106011,,check,-489.20,,,QBO Import: Cheque | Cheque,
53582,2012-07-18,903990106011,,bank_transfer,-175.00,,,QBO Import: 097384700019   00001 MCARD | Merchant Deposit Debit,
53583,2012-07-18,903990106011,,bank_transfer,-565.03,,,QBO Import: 604 - LB 67TH ST.        RED D | POS Purchase,
53584,2012-07-18,903990106011,,bank_transfer,-238.33,,,QBO Import: SAVE ON FOODS #6682      RED D | POS Purchase,
53585,2012-07-18,903990106011,,bank_transfer,-173.00,,,QBO Import: RUN'N ON EMPTY 50AVQPE   RED D | POS Purchase,
53586,2012-07-18,903990106011,,bank_transfer,-72.62,,,QBO Import: RUN'N ON EMPTY 50AVQPE   RED D | POS Purchase,
53587,2012-07-18,903990106011,,bank_transfer,-375.00,,,QBO Import: HABITAT FOR HUMANITY R   RED D | POS Purchase,
53588,2012-07-18,903990106011,,credit_card,1654.00,,,QBO Import: 087384700019   00001 VISA | Merchant Deposit Credit,
36665,2012-07-19,,,cash,568.53,,,[LMS Deposit 0006269] 005121 / Visa,
36666,2012-07-19,,,cash,205.00,,,[LMS Deposit 0006270] 019687 / Master Card,
36695,2012-07-19,,,cash,734.60,,,[LMS Deposit 0006302] MR / Cash,
36722,2012-07-19,,,credit_card,1687.50,,,[LMS Deposit 0006331] 567249 / American Express,
36725,2012-07-19,,,credit_card,4000.00,,,[LMS Deposit 0006334] 567249 / American Express,
36732,2012-07-19,,,cash,568.53,,,[LMS Deposit 0006342] 012275 / Visa,
36733,2012-07-19,,,cash,568.53,,,[LMS Deposit 0006343] 019213 / Master Card,
53001,2012-07-19,903990106011,,bank_transfer,-56.78,,,QBO Import: MOHAWK RED DEER #4320    RED D | POS Purchase,
53002,2012-07-19,903990106011,,bank_transfer,-72.01,,,QBO Import: MOHAWK RED DEER #4320    RED D | POS Purchase,
53003,2012-07-19,903990106011,,bank_transfer,-48.41,,,QBO Import: 604 - LB 67TH ST.        RED D | POS Purchase,
53004,2012-07-19,903990106011,,cash,200.00,,,QBO Import: PC-EMAIL MONEY TRF | Credit Memo,
53005,2012-07-19,903990106011,,check,-2000.00,,,QBO Import: Cheque | Cheque,
53006,2012-07-19,903990106011,,bank_transfer,-1600.00,,,QBO Import: OTHER | Debit Memo,
53007,2012-07-19,903990106011,,bank_transfer,-200.00,,,QBO Import: NATIONAL MONEYMART #12   RED D | POS Purchase,
53008,2012-07-19,903990106011,,bank_transfer,-135.51,,,QBO Import: 604 - LB 67TH ST.        RED D | POS Purchase,
53009,2012-07-19,903990106011,,credit_card,257.50,,,QBO Import: 087384700019   00001 VISA | Merchant Deposit Credit,
53010,2012-07-19,903990106011,,credit_card,500.00,,,QBO Import: 097384700019   00001 MCARD | Merchant Deposit Credit,
53571,2012-07-19,903990106011,,bank_transfer,-56.78,,,QBO Import: MOHAWK RED DEER #4320    RED D | POS Purchase,
53572,2012-07-19,903990106011,,bank_transfer,-72.01,,,QBO Import: MOHAWK RED DEER #4320    RED D | POS Purchase,
53573,2012-07-19,903990106011,,bank_transfer,-48.41,,,QBO Import: 604 - LB 67TH ST.        RED D | POS Purchase,
53574,2012-07-19,903990106011,,cash,200.00,,,QBO Import: PC-EMAIL MONEY TRF | Credit Memo,
53575,2012-07-19,903990106011,,check,-2000.00,,,QBO Import: Cheque | Cheque,
53576,2012-07-19,903990106011,,bank_transfer,-1600.00,,,QBO Import: OTHER | Debit Memo,
53577,2012-07-19,903990106011,,bank_transfer,-200.00,,,QBO Import: NATIONAL MONEYMART #12   RED D | POS Purchase,
53578,2012-07-19,903990106011,,bank_transfer,-135.51,,,QBO Import: 604 - LB 67TH ST.        RED D | POS Purchase,
53579,2012-07-19,903990106011,,credit_card,257.50,,,QBO Import: 087384700019   00001 VISA | Merchant Deposit Credit,
53580,2012-07-19,903990106011,,credit_card,500.00,,,QBO Import: 097384700019   00001 MCARD | Merchant Deposit Credit,
36668,2012-07-20,,,cash,169.40,,,[LMS Deposit 0006272] 080887 / Visa,
36669,2012-07-20,,,cash,175.00,,,[LMS Deposit 0006273] 011250 / Visa,
36670,2012-07-20,,,cash,385.00,,,[LMS Deposit 0006274] Paid Collec By AE / Cash,
36671,2012-07-20,,,cash,0.01,,,[LMS Deposit 0006275]  / ,
36672,2012-07-20,,,cash,183.75,,,[LMS Deposit 0006277] DR Collected / Cash,
36673,2012-07-20,,,credit_card,250.00,,,[LMS Deposit 0006278] 128453 / American Express,
36674,2012-07-20,,,cash,1025.00,,,[LMS Deposit 0006279] Dale M Collected / Cash,
36675,2012-07-20,,,cash,0.01,,,[LMS Deposit 0006282] PM Office Hours / ,
36686,2012-07-20,,,cash,205.00,,,[LMS Deposit 0006293] 477102 / Visa,
36687,2012-07-20,,,cash,402.59,,,[LMS Deposit 0006294] 021427 / Master Card,
36698,2012-07-20,,,cash,787.00,,,[LMS Deposit 0006305] DR / Cash,
36739,2012-07-20,,,cash,875.00,,,[LMS Deposit 0006349] AE Collected / Cash,
52994,2012-07-20,903990106011,,bank_transfer,-10.49,,,QBO Import: THE HOME DEPOT #7131     RED D | POS Purchase,
52995,2012-07-20,903990106011,,bank_transfer,-175.31,,,QBO Import: 604 - LB 67TH ST.        RED D | POS Purchase,
52996,2012-07-20,903990106011,,bank_transfer,-253.17,,,QBO Import: 604 - LB 67TH ST.        RED D | POS Purchase,
52997,2012-07-20,903990106011,,bank_transfer,-27.32,,,QBO Import: CANADIAN TIRE #645       RED D | POS Purchase,
52998,2012-07-20,903990106011,,bank_transfer,-32.64,,,QBO Import: PLAZA LIQUOR TOWN        RED D | POS Purchase,
52999,2012-07-20,903990106011,,bank_transfer,-62.05,,,QBO Import: THE CITY OF RED DEER     RED D | POS Purchase,
53000,2012-07-20,903990106011,,credit_card,965.00,,,QBO Import: AMEX BANK OF CANADA | Miscellaneous Payment,
53564,2012-07-20,903990106011,,bank_transfer,-10.49,,,QBO Import: THE HOME DEPOT #7131     RED D | POS Purchase,
53565,2012-07-20,903990106011,,bank_transfer,-175.31,,,QBO Import: 604 - LB 67TH ST.        RED D | POS Purchase,
53566,2012-07-20,903990106011,,bank_transfer,-253.17,,,QBO Import: 604 - LB 67TH ST.        RED D | POS Purchase,
53567,2012-07-20,903990106011,,bank_transfer,-27.32,,,QBO Import: CANADIAN TIRE #645       RED D | POS Purchase,
53568,2012-07-20,903990106011,,bank_transfer,-32.64,,,QBO Import: PLAZA LIQUOR TOWN        RED D | POS Purchase,
53569,2012-07-20,903990106011,,bank_transfer,-62.05,,,QBO Import: THE CITY OF RED DEER     RED D | POS Purchase,
53570,2012-07-20,903990106011,,credit_card,965.00,,,QBO Import: AMEX BANK OF CANADA | Miscellaneous Payment,
36682,2012-07-21,,,cash,100.01,,,[LMS Deposit 0006289]  / Cash,
36683,2012-07-21,,,cash,100.01,,,[LMS Deposit 0006290]  / Cash,
36685,2012-07-21,,,cash,385.00,,,[LMS Deposit 0006292] Collected By PR / Cash,
36676,2012-07-23,,,cash,1120.00,,,[LMS Deposit 0006283] 053122 / Visa,
36677,2012-07-23,,,cash,1413.00,,,[LMS Deposit 0006284] 07473Z / Master Card,
36678,2012-07-23,,,cash,228.50,,,[LMS Deposit 0006285] 025830 / Master Card,
36684,2012-07-23,,,cash,350.00,,,[LMS Deposit 0006291] 031184 / Visa,
36688,2012-07-23,,,cash,16.70,,,[LMS Deposit 0006295] Collected By JS / Cash,
36706,2012-07-23,,,cash,123.35,,,[LMS Deposit 0006315] 082272 / Visa,
36707,2012-07-23,,,cash,123.35,,,[LMS Deposit 0006316] 063511 / Visa,
52990,2012-07-23,903990106011,,bank_transfer,-45.01,,,QBO Import: VICTORIA ESSO #8800207   CALGA | POS Purchase,
52991,2012-07-23,903990106011,,credit_card,164.05,,,QBO Import: AMEX BANK OF CANADA | Miscellaneous Payment,
52992,2012-07-23,903990106011,,credit_card,912.93,,,QBO Import: 087384700019   00001 VISA | Merchant Deposit Credit,
52993,2012-07-23,903990106011,,credit_card,205.00,,,QBO Import: 097384700019   00001 MCARD | Merchant Deposit Credit,
53560,2012-07-23,903990106011,,bank_transfer,-45.01,,,QBO Import: VICTORIA ESSO #8800207   CALGA | POS Purchase,
53561,2012-07-23,903990106011,,credit_card,164.05,,,QBO Import: AMEX BANK OF CANADA | Miscellaneous Payment,
53562,2012-07-23,903990106011,,credit_card,912.93,,,QBO Import: 087384700019   00001 VISA | Merchant Deposit Credit,
53563,2012-07-23,903990106011,,credit_card,205.00,,,QBO Import: 097384700019   00001 MCARD | Merchant Deposit Credit,
36680,2012-07-24,,,cash,1871.00,,,[LMS Deposit 0006287]  / Cash,
36681,2012-07-24,,,cash,175.00,,,[LMS Deposit 0006288] 02341s / Master Card,
36689,2012-07-24,,,cash,0.01,,,[LMS Deposit 0006296] Office Hours / ,
36720,2012-07-24,,,cash,28.75,,,[LMS Deposit 0006329] PRq / Cash,
52984,2012-07-24,903990106011,,check,-3000.00,,,QBO Import: Cheque | Cheque,
52985,2012-07-24,903990106011,,check,-1885.65,,,QBO Import: Cheque | Cheque,
52986,2012-07-24,903990106011,,bank_transfer,-53.02,,,QBO Import: Fas Gas EASTHILL SEQPS   RED D | POS Purchase,
52987,2012-07-24,903990106011,,credit_card,4101.25,,,QBO Import: AMEX BANK OF CANADA | Miscellaneous Payment,
52988,2012-07-24,903990106011,,credit_card,228.50,,,QBO Import: 097384700019   00001 MCARD | Merchant Deposit Credit,
52989,2012-07-24,903990106011,,credit_card,1716.70,,,QBO Import: 087384700019   00001 VISA | Merchant Deposit Credit,
53554,2012-07-24,903990106011,,check,-3000.00,,,QBO Import: Cheque | Cheque,
53555,2012-07-24,903990106011,,check,-1885.65,,,QBO Import: Cheque | Cheque,
53556,2012-07-24,903990106011,,bank_transfer,-53.02,,,QBO Import: Fas Gas EASTHILL SEQPS   RED D | POS Purchase,
53557,2012-07-24,903990106011,,credit_card,4101.25,,,QBO Import: AMEX BANK OF CANADA | Miscellaneous Payment,
53558,2012-07-24,903990106011,,credit_card,228.50,,,QBO Import: 097384700019   00001 MCARD | Merchant Deposit Credit,
53559,2012-07-24,903990106011,,credit_card,1716.70,,,QBO Import: 087384700019   00001 VISA | Merchant Deposit Credit,
36690,2012-07-25,,,cash,175.00,,,[LMS Deposit 0006297] 025826 / Master Card,
36691,2012-07-25,,,cash,82.50,,,[LMS Deposit 0006298] 002949 / Visa,
36692,2012-07-25,,,cash,82.50,,,[LMS Deposit 0006299] 005059 / Visa,
36693,2012-07-25,,,cash,82.50,,,[LMS Deposit 0006300] 075157 / Visa,
36694,2012-07-25,,,cash,0.01,,,[LMS Deposit 0006301] Mr / Trade,
36717,2012-07-25,,,cash,1629.37,,,[LMS Deposit 0006326] 198 / Check,
52982,2012-07-25,903990106011,,credit_card,28.75,,,QBO Import: 097384700019   00001 MCARD | Merchant Deposit Credit,
52983,2012-07-25,903990106011,,cash,863.47,,,QBO Import: MGM FORD LINCOLN SALES   RED D | POS Return,
53552,2012-07-25,903990106011,,credit_card,28.75,,,QBO Import: 097384700019   00001 MCARD | Merchant Deposit Credit,
53553,2012-07-25,903990106011,,cash,863.47,,,QBO Import: MGM FORD LINCOLN SALES   RED D | POS Return,
36696,2012-07-26,,,cash,75.00,,,[LMS Deposit 0006303] 013001 / Visa,
36697,2012-07-26,,,cash,855.00,,,[LMS Deposit 0006304] 064048 / Visa,
36699,2012-07-26,,,cash,762.76,,,[LMS Deposit 0006306] 026233 / Master Card,
36700,2012-07-26,,,cash,643.13,,,[LMS Deposit 0006307] 091777 / Visa,
